region,country_code,country_name,city_name,event_area,month,event_name,event_type,description,event_url,enabled,display_order
ASIA,JP,일본,삿포로,오도리 공원 2초메,12,뮌헨 크리스마스 시티 in Sapporo,SEASON,"12월 25일 전후까지 열리는 삿포로의 대표 크리스마스 마켓입니다. 독일식 크리스마스 분위기와 음식, 잡화, 조명을 함께 즐길 수 있습니다.",https://www.sapporo.travel/white-illumination/event/munich/,true,139
ASIA,JP,일본,오키나와,슈리성 공원,1,슈리성 신년 축하 행사,HOLIDAY,류큐 왕국의 신년 하례 의식을 재현하는 새해 행사입니다. 전통 무용과 공연을 통해 오키나와의 신년 분위기와 류큐 문화를 함께 느낄 수 있습니다.,https://triple.guide/articles/52eedca3-f373-446d-a3b2-488821b67606,true,140
ASIA,JP,일본,오키나와,"모토부 야에다케, 나고성, 나키진 성터 등",1,오키나와 3대 벚꽃 축제,NATURE,"일본에서 가장 이른 벚꽃 시즌을 즐길 수 있는 오키나와 대표 봄맞이 행사입니다. 모토부, 나고, 나키진 일대에서 벚꽃길과 야간 벚꽃 풍경을 감상할 수 있습니다.",https://triple.guide/articles/52eedca3-f373-446d-a3b2-488821b67606,true,141
ASIA,JP,일본,오키나와,열대 드림 센터,2,오키나와 국제 서양란 박람회,NATURE,"열대 드림 센터에서 열리는 난초 전시 행사입니다. 다양한 난초 전시와 꽃 장식, 포토존을 즐길 수 있어 겨울철 오키나와 꽃 여행에 어울립니다.",https://triple.guide/articles/52eedca3-f373-446d-a3b2-488821b67606,true,142
ASIA,JP,일본,오키나와,나하 일대,2,나하 추라 벚꽃 축제,NATURE,"나하 인근에서 열리는 벚꽃 행사로, 오키나와의 이른 봄 분위기를 느낄 수 있습니다. 겨울 여행 중 꽃놀이를 즐기기 좋은 계절 이벤트입니다.",https://visitokinawajapan.com/discover/events/,true,143
ASIA,JP,일본,오키나와,히가시손 츠츠지 에코파크,3,히가시손 철쭉 축제,NATURE,오키나와 북부 히가시손에서 열리는 철쭉 축제입니다. 3월 초중순 만개한 철쭉과 자연 풍경을 즐길 수 있는 봄꽃 이벤트입니다.,https://triple.guide/articles/52eedca3-f373-446d-a3b2-488821b67606,true,144
ASIA,JP,일본,오키나와,기노완 해변공원 트로피컬 비치,4,류큐 불꽃 축제,FESTIVAL,오키나와 해변 개장 시즌에 맞춰 열리는 대형 불꽃놀이입니다. 음악과 함께 해변에서 화려한 불꽃을 감상할 수 있습니다.,https://triple.guide/articles/52eedca3-f373-446d-a3b2-488821b67606,true,145
ASIA,JP,일본,오키나와,이에섬 백합 필드 공원,4,이에섬 백합 축제,NATURE,이에섬 일대에 백합이 만개하는 계절 축제입니다. 푸른 바다와 흰 백합이 어우러지는 풍경을 즐길 수 있습니다.,https://triple.guide/articles/52eedca3-f373-446d-a3b2-488821b67606,true,146
ASIA,JP,일본,오키나와,나하 신항,5,나하 하리,FESTIVAL,"풍어와 바다의 안전을 기원하는 오키나와 대표 해양 축제입니다. 용 모양의 대형 배 경주, 승선 체험, 노점과 불꽃놀이를 함께 즐길 수 있습니다.",https://triple.guide/articles/52eedca3-f373-446d-a3b2-488821b67606,true,147
ASIA,JP,일본,오키나와,오우섬 해안,5,오우섬 해신제,CULTURE,오우섬에서 열리는 전통 해양 행사입니다. 배를 이용한 독특한 경기와 섬 특유의 축제 분위기를 즐길 수 있습니다.,https://triple.guide/articles/52eedca3-f373-446d-a3b2-488821b67606,true,148
ASIA,JP,일본,오키나와,이토만 어항,6,이토만 하레,CULTURE,오키나와의 전통 용선 경주 행사입니다. 풍어와 안전을 기원하며 열띤 배 경주와 지역 축제 분위기를 경험할 수 있습니다.,https://visitokinawajapan.com/discover/events/,true,149
ASIA,JP,일본,오키나와,해양박공원,7,해양박공원 여름축제,FESTIVAL,오키나와의 대표 관광지인 해양박공원에서 열리는 여름 축제입니다. 가족 여행객이 즐기기 좋은 축제와 불꽃놀이 분위기를 제공합니다.,https://visitokinawajapan.com/discover/events/,true,150
ASIA,JP,일본,오키나와,요나바루,8,요나바루 대줄다리기 축제,CULTURE,오키나와 전통 줄다리기 문화가 살아 있는 여름 축제입니다. 지역 주민과 관광객이 함께 참여하는 대형 전통 행사로 볼거리가 많습니다.,https://visitokinawajapan.com/discover/events/,true,151
ASIA,JP,일본,오키나와,오키나와 본섬 및 주요 공연장,8,에이사 시즌,CULTURE,오키나와 전통 춤인 에이사를 본격적으로 즐길 수 있는 여름 시즌입니다. 북과 춤이 어우러진 활기찬 공연을 곳곳에서 볼 수 있습니다.,https://triple.guide/articles/52eedca3-f373-446d-a3b2-488821b67606,true,152
ASIA,JP,일본,오키나와,야에야마 제도 등,8,남쪽의 섬의 별 축제,NATURE,오키나와 외딴 섬 지역의 밤하늘과 별빛을 즐길 수 있는 여름 시즌 이벤트입니다. 자연 경관과 야간 분위기를 함께 경험하기 좋습니다.,https://visitokinawajapan.com/discover/events/,true,153
ASIA,JP,일본,오키나와,오키나와현 행사장 일대,8,오타와리 요이치 축제,FESTIVAL,"8월 오키나와에서 즐길 수 있는 지역 축제입니다. 여름밤의 지역 행사 분위기와 먹거리, 공연을 함께 경험할 수 있습니다.",https://www.iwafu.com/kr/events/1014521,true,154
ASIA,JP,일본,오키나와,기노완 해변공원,9,하고로모 축제,FESTIVAL,"류큐 전통 의상 퍼레이드와 민속춤, 북 공연을 즐길 수 있는 가을 초입의 오키나와 축제입니다.",https://triple.guide/articles/52eedca3-f373-446d-a3b2-488821b67606,true,155
ASIA,JP,일본,오키나와,코자 체육공원,9,오키나와 전도 에이사 축제,FESTIVAL,"오키나와 전역의 에이사 팀이 모이는 대표 전통 공연 축제입니다. 다양한 지역별 에이사 의상과 북, 춤을 한자리에서 볼 수 있습니다.",https://triple.guide/articles/52eedca3-f373-446d-a3b2-488821b67606,true,156
ASIA,JP,일본,오키나와,우라소에 운동공원 등,10,테다코 축제,FESTIVAL,"오키나와 전통문화와 불꽃놀이를 함께 즐길 수 있는 우라소에 지역 축제입니다. 전통 춤과 점화식, 공연이 어우러집니다.",https://triple.guide/articles/52eedca3-f373-446d-a3b2-488821b67606,true,157
ASIA,JP,일본,오키나와,"나하 국제거리, 국도 58호 일대",10,나하 대형줄다리기 축제,FESTIVAL,"거대한 밧줄로 유명한 오키나와 대표 전통문화 행사입니다. 국제거리 퍼레이드와 대형 줄다리기, 불꽃놀이 분위기를 즐길 수 있습니다.",https://triple.guide/articles/52eedca3-f373-446d-a3b2-488821b67606,true,158
ASIA,JP,일본,오키나와,온나손,10,온나손 추라해 불꽃놀이,FESTIVAL,오키나와 바다를 배경으로 불꽃을 감상할 수 있는 가을 불꽃놀이 행사입니다. 가족 여행객도 즐기기 좋은 계절 이벤트입니다.,https://visitokinawajapan.com/discover/events/,true,159
ASIA,JP,일본,오키나와,"슈리성 공원, 나하 국제거리",11,슈리성 부흥 축제,FESTIVAL,"류큐 왕국의 역사와 문화를 재현하는 대표 행사입니다. 왕과 왕비, 사신단의 화려한 의상 행렬과 전통 공연을 볼 수 있습니다.",https://triple.guide/articles/52eedca3-f373-446d-a3b2-488821b67606,true,160
ASIA,JP,일본,오키나와,오키나와 시 일대,11,오키나와 인터내셔널 카니발,FESTIVAL,"오키나와의 국제적인 분위기와 거리 축제 문화를 느낄 수 있는 행사입니다. 공연과 퍼레이드, 가족 친화적인 축제 분위기가 특징입니다.",https://visitokinawajapan.com/discover/events/,true,161
ASIA,JP,일본,오키나와,오키나와 본섬 남부,12,마부니 불과 종 축제,HOLIDAY,연말에 한 해를 마무리하고 평화를 기원하는 오키나와의 전통적인 분위기의 행사입니다. 불과 종을 소재로 한 상징적인 연말 이벤트입니다.,https://visitokinawajapan.com/discover/events/,true,162
ASIA,JP,일본,오키나와,오키나와 어린이나라 등,12,크리스마스 판타지,SEASON,"12월 말 오키나와에서 즐길 수 있는 겨울 일루미네이션 행사입니다. 불꽃과 조명, 가족 친화적인 연말 분위기를 함께 즐길 수 있습니다.",https://visitokinawajapan.com/discover/events/,true,163
ASIA,JP,일본,나고야,오스칸논 등 나고야 주요 절,2,쎄쓰분 축제,HOLIDAY,겨울과 봄 사이에 복을 기원하고 액운을 쫓는 일본 전통 입춘 행사입니다. 오스칸논을 비롯한 나고야의 절에서 콩 뿌리기와 복신 퍼레이드 등 신년 분위기의 행사를 즐길 수 있습니다.,https://triple.guide/articles/ae475e60-c9bc-4a0e-99cc-48ea53655257,true,164
ASIA,JP,일본,나고야,나고야시 농업 센터,2,시다레 우메 마츠리,NATURE,2월부터 3월 중순까지 매화가 피는 시기에 열리는 봄맞이 꽃 축제입니다. 나고야시 농업 센터의 매화나무와 노점 분위기를 함께 즐길 수 있습니다.,https://triple.guide/articles/ae475e60-c9bc-4a0e-99cc-48ea53655257,true,165
ASIA,JP,일본,나고야,"나고야성, 츠루마 공원, 야마자키가와 강변 등",3,나고야 벚꽃 축제 시즌,NATURE,"3월 말부터 4월 초까지 나고야 전역에서 벚꽃을 즐기기 좋은 시즌입니다. 나고야성, 츠루마 공원, 야마자키가와 강변 등에서 벚꽃과 야간 라이트업을 감상할 수 있습니다.",https://triple.guide/articles/ae475e60-c9bc-4a0e-99cc-48ea53655257,true,166
ASIA,JP,일본,나고야,"나고야성, 츠루마 공원, 야마자키가와 강변 등",4,나고야 벚꽃 축제 시즌,NATURE,"4월 초 나고야에서 벚꽃을 즐길 수 있는 대표적인 봄 시즌입니다. 나고야성과 도심 공원, 강변 산책로에서 봄꽃 풍경과 라이트업을 볼 수 있습니다.",https://triple.guide/articles/ae475e60-c9bc-4a0e-99cc-48ea53655257,true,167
ASIA,JP,일본,나고야,시로토리 정원,4,시로토리 정원 고이노보리 시즌,HOLIDAY,어린이날 전후로 시로토리 정원에서 잉어깃발 장식을 볼 수 있는 계절 행사입니다. 일본의 어린이날 분위기와 정원 산책을 함께 즐기기 좋습니다.,https://www.nagoya-info.jp/ko/event/,true,168
ASIA,JP,일본,나고야,와카미야하치만샤,5,와카미야 축제,FESTIVAL,나고야 3대 축제 중 하나로 알려진 전통 축제입니다. 와카미야하치만샤를 중심으로 꼭두각시 인형 수레와 전통 행렬을 볼 수 있습니다.,https://www.nagoya-info.jp/ko/event/,true,169
ASIA,JP,일본,나고야,나고야항 가든 부두,7,나고야 항 미나토 마츠리,FESTIVAL,"나고야를 대표하는 여름 축제입니다. 낮에는 퍼레이드와 공연, 밤에는 나고야항을 배경으로 한 불꽃놀이를 즐길 수 있습니다.",https://triple.guide/articles/ae475e60-c9bc-4a0e-99cc-48ea53655257,true,170
ASIA,JP,일본,나고야,나고야성,8,나고야성 여름 축제,FESTIVAL,"여름밤 나고야성을 배경으로 열리는 축제입니다. 라이트업, 공연, 노점, 포장마차 분위기를 즐길 수 있어 일반 여행자에게도 보기 좋은 여름 이벤트입니다.",https://triple.guide/articles/ae475e60-c9bc-4a0e-99cc-48ea53655257,true,171
ASIA,JP,일본,나고야,히사야 오도리 공원 등 나고야 도심,8,도만나카 마쓰리,FESTIVAL,전국과 해외에서 참가한 팀들이 지역 문화를 담은 의상과 춤을 선보이는 대형 댄스 축제입니다. 나고야 도심에서 활기찬 축제 분위기를 느낄 수 있습니다.,https://triple.guide/articles/ae475e60-c9bc-4a0e-99cc-48ea53655257,true,172
ASIA,JP,일본,나고야,도쿠가와 정원,9,달맞이 행사,CULTURE,도쿠가와 정원에서 음력 보름 무렵 달맞이 장식과 조명을 즐길 수 있는 가을 전통 행사입니다. 정원 풍경과 차분한 계절감을 함께 느끼기 좋습니다.,https://triple.guide/articles/ae475e60-c9bc-4a0e-99cc-48ea53655257,true,173
ASIA,JP,일본,나고야,히사야 오도리 공원 등 나고야 도심,10,나고야 가을 축제,FESTIVAL,"나고야의 대표적인 가을 축제입니다. 오다 노부나가, 도요토미 히데요시, 도쿠가와 이에야스 등 역사 인물을 테마로 한 퍼레이드와 도심 행사를 즐길 수 있습니다.",https://triple.guide/articles/ae475e60-c9bc-4a0e-99cc-48ea53655257,true,174
ASIA,JP,일본,나고야,나고야성,10,나고야성 국화 축제,NATURE,나고야성에서 국화 인형과 국화 전시를 감상할 수 있는 가을꽃 행사입니다. 일본의 가을 정원 문화와 나고야성 분위기를 함께 즐길 수 있습니다.,https://triple.guide/articles/ae475e60-c9bc-4a0e-99cc-48ea53655257,true,175
ASIA,JP,일본,나고야,히사야 오도리 공원 등 나고야 도심,11,나고야 크리스마스 일루미네이션 시즌,SEASON,11월 중순부터 나고야 거리 곳곳에서 일루미네이션과 트리 장식을 즐길 수 있는 겨울 시즌입니다. 도심 쇼핑몰과 공원 일대에서 연말 분위기를 느끼기 좋습니다.,https://triple.guide/articles/ae475e60-c9bc-4a0e-99cc-48ea53655257,true,176
ASIA,JP,일본,나고야,히사야 오도리 공원 등 나고야 도심,12,나고야 크리스마스 일루미네이션 시즌,SEASON,12월 나고야 도심에서 크리스마스 일루미네이션과 마켓 분위기를 즐길 수 있는 겨울 시즌 이벤트입니다. 쇼핑과 야경을 함께 즐기기 좋습니다.,https://triple.guide/articles/ae475e60-c9bc-4a0e-99cc-48ea53655257,true,177
ASIA,JP,일본,나고야,나고야항 가든 부두,12,나고야항 이소가이 불꽃 극장,FESTIVAL,크리스마스 시즌 나고야항에서 열리는 음악과 불꽃이 어우러진 겨울 불꽃놀이 이벤트입니다. 겨울밤 항구 풍경과 함께 즐길 수 있습니다.,https://triple.guide/articles/ae475e60-c9bc-4a0e-99cc-48ea53655257,true,178
ASIA,TW,대만,타이베이,"타이베이 시청 앞 광장, 타이베이 101 주변",1,타이베이 신년맞이 행사,HOLIDAY,타이베이 101 불꽃놀이와 카운트다운을 중심으로 새해를 맞이하는 대표 연말연시 행사입니다.,https://www.travel.taipei/ko/event-calendar/details/63698,true,179
ASIA,TW,대만,타이베이,"러훠공원, 네이후구",1,러훠 야간 벚꽃시즌,NATURE,러훠공원에서 겨울 벚꽃과 야간 조명을 함께 즐길 수 있는 계절 이벤트입니다.,https://www.travel.taipei/ko/event-calendar/details/66716,true,180
ASIA,TW,대만,타이베이,디화제 상권 등 타이베이 주요 상권,1,타이완 설명절 분위기 in TAIPEI,HOLIDAY,춘절을 앞두고 타이베이 주요 상권에서 설 거리시장과 명절 분위기를 즐길 수 있는 행사입니다.,https://www.travel.taipei/ko/event-calendar/details/66717,true,181
ASIA,TW,대만,타이베이,"러훠공원, 네이후구",2,러훠 야간 벚꽃시즌,NATURE,"1월 말부터 2월까지 이어지는 야간 벚꽃 시즌으로, 겨울 벚꽃과 조명 풍경을 함께 즐길 수 있습니다.",https://www.travel.taipei/ko/event-calendar/details/66716,true,182
ASIA,TW,대만,타이베이,디화제 상권 등 타이베이 주요 상권,2,타이완 설명절 분위기 in TAIPEI,HOLIDAY,2월 중순까지 이어지는 타이베이 설 명절 시즌 행사입니다. 설 거리시장과 상권별 명절 분위기를 즐길 수 있습니다.,https://www.travel.taipei/ko/event-calendar/details/66717,true,183
ASIA,TW,대만,타이베이,"시먼딩 주변, 위안산 화보공원",2,타이베이 등불축제,FESTIVAL,"원소절 전후로 다양한 테마 등불, 전시, 공연을 즐길 수 있는 타이베이 대표 등불 축제입니다.",https://www.travel.taipei/ko/event-calendar/details/66728,true,184
ASIA,TW,대만,타이베이,스린관저공원,2,스린관저 튤립전,NATURE,스린관저공원에서 다양한 튤립을 감상할 수 있는 봄맞이 꽃 전시 행사입니다.,https://www.travel.taipei/ko/event-calendar/details/66731,true,185
ASIA,TW,대만,타이베이,"양밍공원, 쳰산공원, 화훼실험센터",2,양밍산 꽃시즌,NATURE,"양밍산 일대에서 벚꽃, 철쭉 등 초봄 꽃을 감상할 수 있는 타이베이 대표 꽃 시즌입니다.",https://www.travel.taipei/ko/event-calendar/details/66722,true,186
ASIA,TW,대만,타이베이,베이터우 산청치 공원,2,산청치 알록달록 꽃의 파도,NATURE,"베이터우 산청치 공원에서 라벤더, 패랭이꽃, 금잔화 등 다양한 꽃밭을 감상할 수 있는 계절 이벤트입니다.",https://www.travel.taipei/ko/event-calendar/details/66723,true,187
ASIA,TW,대만,타이베이,"시먼딩 주변, 위안산 화보공원",3,타이베이 등불축제,FESTIVAL,"2월 말부터 3월 중순까지 이어지는 등불 축제로, 도심 곳곳에서 등불 전시와 공연 분위기를 즐길 수 있습니다.",https://www.travel.taipei/ko/event-calendar/details/66728,true,188
ASIA,TW,대만,타이베이,스린관저공원,3,스린관저 튤립전,NATURE,"3월 초까지 이어지는 튤립 전시로, 스린관저공원에서 봄꽃 분위기를 즐길 수 있습니다.",https://www.travel.taipei/ko/event-calendar/details/66731,true,189
ASIA,TW,대만,타이베이,"양밍공원, 쳰산공원, 화훼실험센터",3,양밍산 꽃시즌,NATURE,"3월 중순까지 이어지는 양밍산 꽃 시즌으로, 벚꽃과 철쭉 등 봄꽃을 감상하기 좋습니다.",https://www.travel.taipei/ko/event-calendar/details/66722,true,190
ASIA,TW,대만,타이베이,베이터우 산청치 공원,3,산청치 알록달록 꽃의 파도,NATURE,"3월 중순까지 이어지는 베이터우 꽃밭 이벤트로, 알록달록한 봄꽃 경관을 즐길 수 있습니다.",https://www.travel.taipei/ko/event-calendar/details/66723,true,191
ASIA,TW,대만,타이베이,타이베이 도심 공원 및 행사장 일대,3,타이베이 플로랄 피크닉,NATURE,봄꽃과 야외 피크닉 분위기를 즐길 수 있는 타이베이 봄 시즌 이벤트입니다.,https://www.travel.taipei/ko/event-calendar/details/66744,true,192
ASIA,TW,대만,타이베이,타이베이 도심 및 공원 일대,3,타이베이 철쭉시즌,NATURE,"3월부터 4월 초까지 이어지는 철쭉 시즌으로, 타이베이 봄꽃 여행 참고 이벤트로 활용하기 좋습니다.",https://www.travel.taipei/ko/event-calendar/details/66732,true,193
ASIA,TW,대만,타이베이,화보공원 신성단지,3,타이베이 장미 전시회,NATURE,타이베이 장미정원에서 다양한 품종의 장미를 감상할 수 있는 봄꽃 전시 행사입니다.,https://www.travel.taipei/ko/event-calendar/details/66737,true,194
ASIA,TW,대만,타이베이,주즈후 일대,3,주즈후 카라시즌 & 수국시즌,NATURE,"3월부터 6월까지 이어지는 주즈후 꽃 시즌으로, 카라꽃과 수국을 중심으로 봄과 초여름 꽃 여행을 즐기기 좋습니다.",https://www.travel.taipei/ko/event-calendar/details/66738,true,195
ASIA,TW,대만,타이베이,타이베이 도심 및 공원 일대,4,타이베이 철쭉시즌,NATURE,"4월 초까지 이어지는 철쭉 시즌으로, 봄철 타이베이 꽃 여행 참고 이벤트입니다.",https://www.travel.taipei/ko/event-calendar/details/66732,true,196
ASIA,TW,대만,타이베이,화보공원 신성단지,4,타이베이 장미 전시회,NATURE,"4월 초까지 이어지는 장미 전시회로, 타이베이 장미정원에서 다양한 장미를 감상할 수 있습니다.",https://www.travel.taipei/ko/event-calendar/details/66737,true,197
ASIA,TW,대만,타이베이,주즈후 일대,4,주즈후 카라시즌 & 수국시즌,NATURE,"4월에도 이어지는 주즈후 꽃 시즌으로, 카라꽃과 수국을 중심으로 봄꽃 경관을 즐길 수 있습니다.",https://www.travel.taipei/ko/event-calendar/details/66738,true,198
ASIA,TW,대만,타이베이,다룽둥 바오안궁 일대,4,바오셩 문화제,CULTURE,4월부터 6월까지 이어지는 전통 문화 행사입니다. 다룽둥 바오안궁을 중심으로 종교·민속 문화를 경험할 수 있습니다.,https://www.travel.taipei/ko/event-calendar/details/66750,true,199
ASIA,TW,대만,타이베이,송산구 시커우 부두 레인보우 브리지,5,타이베이 워터댄스 페스티벌,FESTIVAL,"송산 시커우 부두 레인보우 브리지 일대에서 워터댄스, 워터스크린, 레이저 조명쇼를 즐길 수 있는 타이베이의 초여름 야간 이벤트입니다.",https://www.travel.taipei/ko/event-calendar/details/66761,true,200
ASIA,TW,대만,타이베이,화보공원 창랑광장 및 타이베이시 공공시장,5,타이베이 전통시장축제,FOOD,"타이베이 전통시장의 식재료, 생활문화, 지역 상권을 알리는 행사입니다. 현지 시장 분위기와 먹거리, 전통시장 문화를 함께 경험할 수 있습니다.",https://www.travel.taipei/ko/event-calendar/details/66756,true,201
ASIA,TW,대만,타이베이,주즈후 일대,5,주즈후 카라시즌 & 수국시즌,NATURE,"3월부터 6월까지 이어지는 주즈후 꽃 시즌으로, 5월에도 카라꽃과 수국 중심의 자연 풍경을 즐길 수 있습니다.",https://www.travel.taipei/ko/event-calendar/details/66738,true,202
ASIA,TW,대만,타이베이,다룽둥 바오안궁 일대,5,바오셩 문화제,CULTURE,4월부터 6월까지 이어지는 타이베이 전통 문화 행사입니다. 다룽둥 바오안궁을 중심으로 종교·민속 문화를 경험할 수 있습니다.,https://www.travel.taipei/ko/event-calendar/details/66750,true,203
ASIA,TW,대만,타이베이,따쟈강변공원,6,타이베이 국제 드래곤보트 경주대회,FESTIVAL,"단오절을 전후해 열리는 타이베이 대표 드래곤보트 행사입니다. 국내외 팀의 경주와 전통 제례, 체험 프로그램을 함께 즐길 수 있습니다.",https://www.travel.taipei/ko/event-calendar/details/66767,true,204
ASIA,TW,대만,타이베이,"타이베이 샤하이 청황묘, 다다오청 일대",6,타이베이 샤하이 청황문화제,CULTURE,"다다오청 지역의 전통 신앙과 문화를 체험할 수 있는 문화제입니다. 전시, 마켓, 공연, 강연 등이 함께 진행되어 전통과 현대적인 지역 문화를 함께 볼 수 있습니다.",https://www.travel.taipei/ko/event-calendar/details/66762,true,205
ASIA,TW,대만,타이베이,"타이베이 워터파크, 친수정원",6,타이베이 워터 페스티벌,FESTIVAL,"6월 말부터 시작되는 타이베이 대표 여름 물놀이 축제입니다. 워터파크 시설과 체험형 공연, 카니발 분위기를 함께 즐길 수 있습니다.",https://www.travel.taipei/ko/event-calendar/details/66775,true,206
ASIA,TW,대만,타이베이,주즈후 일대,6,주즈후 카라시즌 & 수국시즌,NATURE,"6월까지 이어지는 주즈후 꽃 시즌으로, 초여름 수국과 자연 풍경을 즐길 수 있는 타이베이 계절 이벤트입니다.",https://www.travel.taipei/ko/event-calendar/details/66738,true,207
ASIA,TW,대만,타이베이,다룽둥 바오안궁 일대,6,바오셩 문화제,CULTURE,4월부터 6월까지 이어지는 전통 문화 행사입니다. 타이베이의 종교·민속 문화를 여행 중 참고할 수 있는 대표 문화 이벤트입니다.,https://www.travel.taipei/ko/event-calendar/details/66750,true,208
ASIA,TW,대만,타이베이,"다다오청 부두, 옌핑강변공원",7,다다오청 섬머 페스티벌,FESTIVAL,"다다오청 부두와 강변공원에서 열리는 타이베이 대표 여름 축제입니다. 강변 조명, 불꽃쇼, 먹거리, 음악공연을 함께 즐길 수 있습니다.",https://www.travel.taipei/ko/event-calendar/details/66810,true,209
ASIA,TW,대만,타이베이,"타이베이 워터파크, 친수정원",7,타이베이 워터 페스티벌,FESTIVAL,"여름방학 기간 타이베이 워터파크에서 물놀이 시설과 카니발, 체험형 공연을 즐길 수 있는 여름 축제입니다.",https://www.travel.taipei/ko/event-calendar/details/66775,true,210
ASIA,TW,대만,타이베이,타이베이시 17곳의 야시장,7,타이베이 야시장 먹부림축제,FOOD,"타이베이 여러 야시장에서 맛집 투표, 음식 전문가 투어, 쿠폰, 현장 체험 게임 등을 진행하는 야시장 먹거리 축제입니다.",https://www.travel.taipei/ko/event-calendar/details/66778,true,211
ASIA,TW,대만,타이베이,"다다오청 부두, 옌핑강변공원",8,다다오청 섬머 페스티벌,FESTIVAL,"8월 중순까지 이어지는 다다오청 여름 축제로, 강변 불꽃쇼와 야간 조명, 먹거리, 음악공연을 함께 즐길 수 있습니다.",https://www.travel.taipei/ko/event-calendar/details/66810,true,212
ASIA,TW,대만,타이베이,"타이베이 워터파크, 친수정원",8,타이베이 워터 페스티벌,FESTIVAL,"8월에도 이어지는 타이베이 대표 물놀이 축제로, 여름 여행 중 시원한 워터파크와 카니발 분위기를 즐기기 좋습니다.",https://www.travel.taipei/ko/event-calendar/details/66775,true,213
ASIA,TW,대만,타이베이,타이베이시 17곳의 야시장,8,타이베이 야시장 먹부림축제,FOOD,타이베이 야시장 여러 곳에서 진행되는 먹거리 중심의 장기 이벤트입니다. 여름밤 야시장 분위기를 즐기기 좋습니다.,https://www.travel.taipei/ko/event-calendar/details/66778,true,214
ASIA,TW,대만,타이베이,"타이베이 워터파크, 친수정원",9,타이베이 워터 페스티벌,FESTIVAL,"9월 중순까지 이어지는 여름 물놀이 축제로, 타이베이 워터파크의 시설과 체험형 프로그램을 즐길 수 있습니다.",https://www.travel.taipei/ko/event-calendar/details/66775,true,215
ASIA,TW,대만,타이베이,타이베이시 17곳의 야시장,9,타이베이 야시장 먹부림축제,FOOD,"가을 초입까지 이어지는 야시장 먹거리 이벤트로, 타이베이 현지 음식과 야시장 문화를 즐기기 좋습니다.",https://www.travel.taipei/ko/event-calendar/details/66778,true,216
ASIA,TW,대만,타이베이,타이베이 주요 공연장 및 문화 공간,9,타이베이 아트 페스티벌,CULTURE,"타이베이에서 열리는 도시형 예술 축제로, 공연과 문화 프로그램을 통해 타이베이의 예술 분위기를 경험할 수 있습니다.",https://www.travel.taipei/ko/event-calendar/details/66844,true,217
ASIA,TW,대만,타이베이,타이베이시 17곳의 야시장,10,타이베이 야시장 먹부림축제,FOOD,"10월에도 이어지는 야시장 먹거리 이벤트로, 타이베이의 다양한 야시장 음식을 경험하기 좋습니다.",https://www.travel.taipei/ko/event-calendar/details/66778,true,218
ASIA,TW,대만,타이베이,위안산 화보공원 창랑광장,10,타이베이 국제 우육면 페스티벌,FOOD,타이베이의 대표 음식인 우육면을 주제로 한 음식 축제입니다. 우육면 마켓과 경연을 통해 타이베이 미식 문화를 즐길 수 있습니다.,https://www.travel.taipei/ko/event-calendar/details/66854,true,219
ASIA,TW,대만,타이베이,국립극장 및 국립콘서트홀 메인광장,10,타이베이 객가의민 축제,CULTURE,"하카 문화를 대표하는 전통 축제로, 의민 신앙과 제례, 행렬, 공연을 통해 대만 하카 문화의 분위기를 경험할 수 있습니다.",https://www.travel.taipei/ko/event-calendar/details/66851,true,220
ASIA,TW,대만,타이베이,"신베이터우, 베이터우구",10,타이베이 온천시즌,SEASON,"10월 말부터 11월 초까지 신베이터우에서 열리는 온천 시즌 행사입니다. 온천 여행과 공연, 전시, 문화 행사를 함께 즐길 수 있습니다.",https://www.travel.taipei/ko/event-calendar/details/66852,true,221
ASIA,TW,대만,타이베이,타이베이시 17곳의 야시장,11,타이베이 야시장 먹부림축제,FOOD,"11월에도 이어지는 야시장 먹거리 이벤트로, 선선한 날씨 속에서 타이베이 야시장 문화를 즐기기 좋습니다.",https://www.travel.taipei/ko/event-calendar/details/66778,true,222
ASIA,TW,대만,타이베이,"멍자 칭산궁, 완화구 일대",11,멍자 칭산궁 암행 및 순례,CULTURE,완화구 멍자 칭산궁을 중심으로 열리는 전통 순례 행사입니다. 지역 신앙과 퍼레이드 분위기를 경험할 수 있습니다.,https://www.travel.taipei/ko/event-calendar/details/66859,true,223
ASIA,TW,대만,타이베이,스린관저공원,11,스린관저 국화전,NATURE,스린관저공원에서 열리는 타이베이 가을 대표 꽃 전시입니다. 다양한 국화와 조형국화를 감상할 수 있습니다.,https://www.travel.taipei/ko/event-calendar/details/66856,true,224
ASIA,TW,대만,타이베이,공관 상권 일대,11,공관 크리스마스 시즌,SEASON,11월 말부터 연말까지 이어지는 공관 지역의 크리스마스 시즌 이벤트입니다. 조명과 연말 분위기를 즐기기 좋습니다.,https://www.travel.taipei/ko/event-calendar/details/66858,true,225
ASIA,TW,대만,타이베이,다안삼림공원 및 주변 일대,11,타이베이 크리스마스 인피니트 러브,SEASON,11월 말부터 시작되는 크리스마스 조명 이벤트입니다. 다안삼림공원과 주변 거리에서 연말 일루미네이션과 플리마켓 분위기를 즐길 수 있습니다.,https://www.travel.taipei/ko/event-calendar/details/66356,true,226
